Version, Version Name, Name, Age, Revisions, Bugfix, LOCs, LOCs Touched, LOCs Added, Churn, Avg. Churn, Authors Number, Average Change Set, Buggy
12,refs/tags/release-3.3.3,src/java/main/org/apache/jute/compiler/JField.java,11,0,0,80,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/jute/compiler/JFile.java,11,0,0,73,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/jute/compiler/JFloat.java,11,0,0,33,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/jute/compiler/JInt.java,11,0,0,30,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/jute/compiler/JLong.java,11,0,0,33,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/jute/compiler/JMap.java,11,0,0,87,0,0,0,0,3,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/jute/compiler/JRecord.java,11,0,0,493,0,0,0,0,3,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/jute/compiler/JString.java,11,0,0,40,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/jute/compiler/JType.java,11,0,0,118,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/jute/compiler/JVector.java,11,0,0,89,0,0,0,0,4,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/jute/compiler/JavaGenerator.java,11,0,0,52,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/jute/compiler/generated/ParseException.java,11,0,0,196,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/jute/compiler/generated/Rcc.java,11,0,0,493,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/jute/compiler/generated/RccConstants.java,11,0,0,82,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/jute/compiler/generated/RccTokenManager.java,11,0,0,825,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/jute/compiler/generated/SimpleCharStream.java,11,0,0,386,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/jute/compiler/generated/Token.java,11,0,0,88,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/jute/compiler/generated/TokenMgrError.java,11,0,0,137,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/AsyncCallback.java,11,0,0,48,0,0,0,0,4,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/ClientCnxn.java,11,0,0,1235,0,0,0,0,5,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/ClientWatchManager.java,11,0,0,36,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/CreateMode.java,11,0,0,75,0,0,0,0,1,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/Environment.java,8,0,0,89,0,0,0,0,1,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/JLineZNodeCompletor.java,5,0,0,75,0,0,0,0,1,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/KeeperException.java,11,0,0,610,0,0,0,0,3,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/Quotas.java,8,0,0,60,0,0,0,0,1,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/ServerAdminClient.java,11,0,0,271,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/StatsTrack.java,8,0,0,92,0,0,0,0,1,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/Version.java,11,1,1,70,5,3,1,1.0,2,4.0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/WatchedEvent.java,11,0,0,70,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/Watcher.java,11,0,0,113,0,0,0,0,3,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/ZooDefs.java,11,0,0,81,0,0,0,0,3,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/ZooKeeper.java,11,0,0,1418,0,0,0,0,4,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/ZooKeeperMain.java,11,0,0,765,0,0,0,0,4,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/common/PathTrie.java,8,0,0,265,0,0,0,0,3,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/common/PathUtils.java,5,0,0,95,0,0,0,0,1,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/jmx/CommonNames.java,8,0,0,27,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/jmx/MBeanRegistry.java,8,0,0,180,0,0,0,0,4,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/jmx/ManagedUtil.java,8,0,0,60,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/jmx/ZKMBeanInfo.java,8,0,0,34,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/ByteBufferInputStream.java,11,0,0,62,0,0,0,0,2,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/ConnectionBean.java,8,0,0,141,0,0,0,0,3,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/ConnectionMXBean.java,8,0,0,92,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/DataNode.java,11,0,0,153,0,0,0,0,3,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/DataTree.java,11,0,0,1103,0,0,0,0,6,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/DataTreeBean.java,8,0,0,57,0,0,0,0,1,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/DataTreeMXBean.java,8,0,0,44,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java,11,0,0,359,0,0,0,0,6,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/LogFormatter.java,11,0,0,99,0,0,0,0,3,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java,11,0,0,1637,0,0,0,0,4,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/ObserverBean.java,2,0,0,37,0,0,0,0,1,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java,11,0,0,492,0,0,0,0,6,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/PurgeTxnLog.java,11,0,0,120,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/Request.java,11,0,0,204,0,0,0,0,7,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/RequestProcessor.java,11,0,0,34,0,0,0,0,2,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/ServerCnxn.java,11,0,0,91,0,0,0,0,4,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/ServerConfig.java,11,0,0,101,0,0,0,0,4,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/ServerStats.java,11,0,0,115,0,0,0,0,4,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/SessionTracker.java,11,0,0,61,0,0,0,0,3,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/SessionTrackerImpl.java,11,0,0,227,0,0,0,0,5,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/SyncRequestProcessor.java,11,0,0,165,0,0,0,0,3,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/TraceFormatter.java,11,0,0,113,0,0,0,0,3,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/WatchManager.java,11,0,0,149,0,0,0,0,4,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/ZKDatabase.java,2,1,1,445,47,38,28,28.0,2,11.0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java,11,0,0,610,0,0,0,0,6,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/ZooKeeperServerBean.java,8,0,0,114,0,0,0,0,3,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/ZooKeeperServerMXBean.java,8,0,0,99,0,0,0,0,3,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/ZooKeeperServerMain.java,11,0,0,113,0,0,0,0,3,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/ZooTrace.java,11,0,0,72,0,0,0,0,2,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/auth/AuthenticationProvider.java,11,0,0,75,0,0,0,0,3,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/auth/DigestAuthenticationProvider.java,11,0,0,124,0,0,0,0,4,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/auth/IPAuthenticationProvider.java,11,0,0,106,0,0,0,0,3,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/auth/ProviderRegistry.java,11,0,0,67,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/persistence/FileSnap.java,11,0,0,237,0,0,0,0,3,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/persistence/FileTxnLog.java,11,1,1,565,3,3,3,3.0,4,11.0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/persistence/FileTxnSnapLog.java,11,1,1,274,2,1,0,0.0,4,11.0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/persistence/SnapShot.java,11,0,0,59,0,0,0,0,2,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/persistence/TxnLog.java,11,0,0,106,0,0,0,0,2,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/persistence/Util.java,11,0,0,298,0,0,0,0,3,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/AckRequestProcessor.java,11,0,0,45,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/AuthFastLeaderElection.java,11,0,0,817,0,0,0,0,4,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/CommitProcessor.java,11,1,1,171,4,2,0,0.0,4,11.0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/Election.java,11,0,0,23,0,0,0,0,4,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,11,0,0,720,0,0,0,0,5,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/Follower.java,11,1,1,154,3,1,1,1.0,4,11.0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/FollowerBean.java,8,0,0,42,0,0,0,0,1,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/FollowerMXBean.java,8,0,0,36,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/FollowerRequestProcessor.java,11,0,0,94,0,0,0,0,4,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/FollowerZooKeeperServer.java,11,0,0,143,0,0,0,0,6,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/Leader.java,11,0,0,644,0,0,0,0,7,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/LeaderBean.java,8,0,0,45,0,0,0,0,3,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/LeaderElection.java,11,0,0,256,0,0,0,0,5,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/LeaderElectionBean.java,8,0,0,35,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/LeaderElectionMXBean.java,8,0,0,28,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/LeaderMXBean.java,8,0,0,32,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/LeaderZooKeeperServer.java,11,0,0,157,0,0,0,0,6,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/Learner.java,2,1,1,404,63,60,56,56.0,2,11.0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/LearnerHandler.java,2,1,1,477,79,37,0,0.0,5,11.0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/LearnerSessionTracker.java,2,0,0,74,0,0,0,0,4,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/LearnerSyncRequest.java,2,0,0,30,0,0,0,0,3,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/LearnerZooKeeperServer.java,2,0,0,129,0,0,0,0,1,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/LocalPeerBean.java,8,0,0,69,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/LocalPeerMXBean.java,8,0,0,64,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/Observer.java,2,1,1,133,3,1,1,1.0,3,11.0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/ObserverMXBean.java,2,0,0,33,0,0,0,0,1,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/ObserverRequestProcessor.java,2,0,0,108,0,0,0,0,1,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/ObserverZooKeeperServer.java,2,0,0,103,0,0,0,0,1,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/ProposalRequestProcessor.java,11,0,0,69,0,0,0,0,5,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/QuorumBean.java,8,0,0,37,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,11,1,1,644,37,32,26,26.0,5,4.0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/QuorumMXBean.java,8,0,0,31,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,11,1,1,848,14,11,7,7.0,4,4.0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java,11,0,0,334,0,0,0,0,3,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerMain.java,11,0,0,137,0,0,0,0,3,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/QuorumStats.java,11,0,0,61,0,0,0,0,4,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/QuorumZooKeeperServer.java,2,0,0,56,0,0,0,0,1,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/RemotePeerBean.java,8,0,0,39,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/RemotePeerMXBean.java,8,0,0,31,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/SendAckRequestProcessor.java,11,0,0,68,0,0,0,0,4,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/ServerBean.java,8,0,0,32,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/ServerMXBean.java,8,0,0,31,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/Vote.java,11,0,0,55,0,0,0,0,4,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumHierarchical.java,5,0,0,232,0,0,0,0,1,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumMaj.java,5,0,0,49,0,0,0,0,1,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumVerifier.java,5,0,0,29,0,0,0,0,1,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/upgrade/DataNodeV1.java,11,0,0,113,0,0,0,0,1,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/upgrade/DataTreeV1.java,11,0,0,534,0,0,0,0,4,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/upgrade/UpgradeMain.java,11,0,0,169,0,0,0,0,1,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/upgrade/UpgradeSnapShot.java,11,0,0,29,0,0,0,0,1,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/upgrade/UpgradeSnapShotV1.java,11,0,0,313,0,0,0,0,3,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/util/Profiler.java,11,0,0,35,0,0,0,0,2,0,false
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/server/util/SerializeUtils.java,11,0,0,98,0,0,0,0,3,0,true
12,refs/tags/release-3.3.3,src/java/main/org/apache/zookeeper/version/util/VerGen.java,11,1,1,166,67,49,27,27.0,5,4.0,true
12,refs/tags/release-3.3.3,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/LockListener.java,5,0,0,36,0,0,0,0,1,0,true
12,refs/tags/release-3.3.3,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ProtocolSupport.java,5,0,0,174,0,0,0,0,1,0,true
12,refs/tags/release-3.3.3,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/WriteLock.java,5,0,0,272,0,0,0,0,1,0,true
12,refs/tags/release-3.3.3,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ZNodeName.java,5,0,0,96,0,0,0,0,1,0,true
12,refs/tags/release-3.3.3,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ZooKeeperOperation.java,5,0,0,35,0,0,0,0,1,0,true
12,refs/tags/release-3.3.3,src/recipes/queue/src/java/org/apache/zookeeper/recipes/queue/DistributedQueue.java,2,0,0,266,0,0,0,0,1,0,false
13,refs/tags/release-3.4.0,src/contrib/fatjar/src/java/org/apache/zookeeper/util/FatJarMain.java,9,0,0,120,0,0,0,0,1,0,false
13,refs/tags/release-3.4.0,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/FilterException.java,0,1,0,21,22,22,21,21.0,1,59.0,false
13,refs/tags/release-3.4.0,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/FilterOp.java,0,2,0,65,77,76,65,32.5,2,117.5,false
13,refs/tags/release-3.4.0,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/FilterParser.java,0,2,0,115,133,132,115,57.5,2,117.5,false
13,refs/tags/release-3.4.0,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/JsonGenerator.java,0,2,0,192,237,230,196,98.0,1,30.5,false
13,refs/tags/release-3.4.0,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/Log4JEntry.java,0,2,0,35,42,41,35,17.5,2,117.5,false
13,refs/tags/release-3.4.0,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/Log4JSource.java,0,3,0,323,389,385,323,107.66666666666667,2,79.66666666666667,false
13,refs/tags/release-3.4.0,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogEntry.java,0,1,0,38,46,46,38,38.0,1,59.0,false
13,refs/tags/release-3.4.0,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogIterator.java,0,2,0,24,28,27,24,12.0,2,117.5,false
13,refs/tags/release-3.4.0,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogServer.java,0,2,0,54,68,67,54,27.0,2,117.5,false
13,refs/tags/release-3.4.0,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogSkipList.java,0,2,0,79,101,98,79,39.5,2,117.5,false
13,refs/tags/release-3.4.0,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogSource.java,0,1,0,28,33,33,28,28.0,1,59.0,false
13,refs/tags/release-3.4.0,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/MeasureThroughput.java,0,2,0,84,105,104,84,42.0,2,117.5,false
13,refs/tags/release-3.4.0,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/MergedLogSource.java,0,2,0,190,223,221,190,95.0,2,117.5,false
13,refs/tags/release-3.4.0,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/RandomAccessFileReader.java,0,2,0,282,334,331,282,141.0,2,117.5,false
13,refs/tags/release-3.4.0,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/TransactionEntry.java,0,2,0,50,61,60,50,25.0,2,117.5,false
13,refs/tags/release-3.4.0,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/TxnLogSource.java,0,3,1,322,388,382,326,108.66666666666667,3,85.0,false
13,refs/tags/release-3.4.0,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/AndOp.java,0,1,0,31,33,33,31,31.0,1,59.0,false
13,refs/tags/release-3.4.0,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/Arg.java,0,1,0,31,36,36,31,31.0,1,59.0,false
13,refs/tags/release-3.4.0,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/EqualsOp.java,0,1,0,39,44,44,39,39.0,1,59.0,false
13,refs/tags/release-3.4.0,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/GreaterThanOp.java,0,1,0,64,70,70,64,64.0,1,59.0,false
13,refs/tags/release-3.4.0,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/LessThanOp.java,0,1,0,63,69,69,63,63.0,1,59.0,false
13,refs/tags/release-3.4.0,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/NotOp.java,0,1,0,29,31,31,29,29.0,1,59.0,false
13,refs/tags/release-3.4.0,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/NumberArg.java,0,1,0,25,28,28,25,25.0,1,59.0,false
13,refs/tags/release-3.4.0,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/OrOp.java,0,1,0,31,33,33,31,31.0,1,59.0,false
13,refs/tags/release-3.4.0,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/StringArg.java,0,1,0,25,28,28,25,25.0,1,59.0,false
13,refs/tags/release-3.4.0,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/SymbolArg.java,0,1,0,25,27,27,25,25.0,1,59.0,false
13,refs/tags/release-3.4.0,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/XorOp.java,0,1,0,38,40,40,38,38.0,1,59.0,false
13,refs/tags/release-3.4.0,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/FileLoader.java,0,2,0,50,62,61,50,25.0,2,117.5,false
13,refs/tags/release-3.4.0,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/Fs.java,0,2,0,63,71,70,63,31.5,2,117.5,false
13,refs/tags/release-3.4.0,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/GraphData.java,0,2,0,69,91,88,69,34.5,2,117.5,false
13,refs/tags/release-3.4.0,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/JsonServlet.java,0,1,0,72,85,85,72,72.0,1,59.0,false
13,refs/tags/release-3.4.0,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/NumEvents.java,0,2,0,70,91,89,70,35.0,2,117.5,false
13,refs/tags/release-3.4.0,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/StaticContent.java,0,1,0,43,50,50,43,43.0,1,59.0,false
13,refs/tags/release-3.4.0,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/Throughput.java,0,2,0,101,127,126,101,50.5,2,117.5,false
13,refs/tags/release-3.4.0,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/RestMain.java,6,2,0,123,153,113,61,30.5,3,105.5,false
13,refs/tags/release-3.4.0,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/ZooKeeperService.java,6,2,0,204,278,205,105,52.5,3,105.5,false
13,refs/tags/release-3.4.0,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/Credentials.java,0,1,0,40,47,47,40,40.0,1,35.0,false
13,refs/tags/release-3.4.0,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/Endpoint.java,0,1,0,59,72,72,59,59.0,1,35.0,false
13,refs/tags/release-3.4.0,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/HostPort.java,0,1,0,42,51,51,42,42.0,1,35.0,false
13,refs/tags/release-3.4.0,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/HostPortSet.java,0,1,0,42,51,51,42,42.0,1,35.0,false
13,refs/tags/release-3.4.0,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/RestCfg.java,0,1,0,86,106,106,86,86.0,1,35.0,false
13,refs/tags/release-3.4.0,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/filters/HTTPBasicAuth.java,0,1,0,70,87,87,70,70.0,1,35.0,false
13,refs/tags/release-3.4.0,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildren.java,6,0,0,69,0,0,0,0,1,0,false
13,refs/tags/release-3.4.0,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildrenJSON.java,6,0,0,65,0,0,0,0,1,0,false
13,refs/tags/release-3.4.0,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZError.java,6,0,0,34,0,0,0,0,1,0,false
13,refs/tags/release-3.4.0,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZPath.java,6,0,0,53,0,0,0,0,1,0,false
13,refs/tags/release-3.4.0,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZSession.java,0,1,0,47,55,55,47,47.0,1,35.0,false
13,refs/tags/release-3.4.0,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZStat.java,6,0,0,93,0,0,0,0,1,0,false
13,refs/tags/release-3.4.0,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/JAXBContextResolver.java,6,0,0,63,0,0,0,0,1,0,false
13,refs/tags/release-3.4.0,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/KeeperExceptionMapper.java,6,0,0,76,0,0,0,0,1,0,false
